FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.caeb534c-79e9-357b-9a68-9b2372e8b9c4,-41.549,-6.569,2019-10-19T16:15:00,AQUA_M-T,LAGOA DO SÍTIO,PIAUÍ,Brasil,POINT (-6.569 -41.549)
focos_ams_hoje_ref.cb0b2a86-84a5-3ab1-acec-d66d3261de3f,-44.717,-8.801,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.801 -44.717)
focos_ams_hoje_ref.cb8377ff-33a6-3033-93d8-81bca2432ef9,-43.696,-12.689,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.689 -43.696)
focos_ams_hoje_ref.ccb1e636-581a-3635-a296-22aabc879635,-44.864,-6.719,2019-10-19T16:15:00,AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,POINT (-6.719 -44.864)
focos_ams_hoje_ref.ccc94c1b-7870-3def-9158-fa1f662aa9a9,-42.461,-20.114,2019-10-19T16:10:00,AQUA_M-T,RAUL SOARES,MINAS GERAIS,Brasil,POINT (-20.114 -42.461)
focos_ams_hoje_ref.ccd709c9-8478-32aa-a740-719dee921fc5,-41.682,-12.388,2019-10-19T16:10:00,AQUA_M-T,SEABRA,BAHIA,Brasil,POINT (-12.388 -41.682)
focos_ams_hoje_ref.ccdd0613-7fdd-3209-9f3a-76da43ee87d4,-46.457,-2.167,2019-10-19T16:15:00,AQUA_M-T,CACHOEIRA DO PIRIÁ,PARÁ,Brasil,POINT (-2.167 -46.457)
focos_ams_hoje_ref.cce25eba-4267-3046-9a89-6e10409ad529,-66.297,7.259,2019-10-19T17:55:00,AQUA_M-T,Cedeño,Bolívar,Venezuela,POINT (7.259 -66.297)
focos_ams_hoje_ref.cd404463-0ed3-30df-a5b2-62dd21f7d48f,-41.295,-17.577,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.577 -41.295)
focos_ams_hoje_ref.cd4562d7-5506-318e-8a98-e9c6e4545947,-44.971,-12.112,2019-10-19T16:10:00,AQUA_M-T,BARREIRAS,BAHIA,Brasil,POINT (-12.112 -44.971)
focos_ams_hoje_ref.cd5d113d-c73a-36fd-b044-017bc162a817,-41.364,-16.912,2019-10-19T16:10:00,AQUA_M-T,PONTO DOS VOLANTES,MINAS GERAIS,Brasil,POINT (-16.912 -41.364)
focos_ams_hoje_ref.cd8a63d4-96ee-347f-b4f5-d31cb4386914,-60.804,-16.151,2019-10-19T17:50:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.151 -60.804)
focos_ams_hoje_ref.cdc70a19-93d1-37af-93ef-e2c7e0d5d409,-42.172,-18.001,2019-10-19T16:10:00,AQUA_M-T,MALACACHETA,MINAS GERAIS,Brasil,POINT (-18.001 -42.172)
focos_ams_hoje_ref.cdd3b0fa-5895-3e6d-8e2a-4d978b64ab9a,-57.251,-15.639,2019-10-19T17:50:00,AQUA_M-T,PORTO ESTRELA,MATO GROSSO,Brasil,POINT (-15.639 -57.251)
focos_ams_hoje_ref.ce0ed9b9-4d37-3703-ac83-ea77c1d98c4a,-46.078,-3.121,2019-10-19T16:15:00,AQUA_M-T,ZÉ DOCA,MARANHÃO,Brasil,POINT (-3.121 -46.078)
focos_ams_hoje_ref.cea9c48d-eaac-39d7-bacc-65e2b2a9881d,-41.366,-17.654,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.654 -41.366)
focos_ams_hoje_ref.cec10fd4-65fa-37dc-b60b-89716185b419,-63.642,-13.962,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.962 -63.642)
focos_ams_hoje_ref.cec8a3a0-b241-3b17-bf67-48012dc6b4d9,-44.084,-19.734,2019-10-19T16:10:00,AQUA_M-T,RIBEIRÃO DAS NEVES,MINAS GERAIS,Brasil,POINT (-19.734 -44.084)
focos_ams_hoje_ref.ceea1ad7-5bf0-3f2e-80d9-ef54c5715492,-59.91,-14.553,2019-10-19T17:50:00,AQUA_M-T,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,POINT (-14.553 -59.91)
focos_ams_hoje_ref.cf5086a2-4422-3318-becf-0113a04460b2,-44.066,-15.074,2019-10-19T16:10:00,AQUA_M-T,ITACARAMBI,MINAS GERAIS,Brasil,POINT (-15.074 -44.066)
focos_ams_hoje_ref.cffab02f-e77b-365b-9524-7ec70226751c,-39.837,-15.334,2019-10-19T16:10:00,AQUA_M-T,ITAPETINGA,BAHIA,Brasil,POINT (-15.334 -39.837)
focos_ams_hoje_ref.d058c2dc-29c0-39a2-97cc-accca4c8ef7e,-48.662,-7.031,2019-10-19T16:15:00,AQUA_M-T,MURICILÂNDIA,TOCANTINS,Brasil,POINT (-7.031 -48.662)
focos_ams_hoje_ref.d05f8869-4b3f-3710-8dbb-4011c67e5546,-47.094,-15.134,2019-10-19T16:10:00,AQUA_M-T,FORMOSA,GOIÁS,Brasil,POINT (-15.134 -47.094)
focos_ams_hoje_ref.d0e8606f-15e0-36a7-961b-f7a943b70ea1,-37.867,-7.61,2019-10-19T16:15:00,AQUA_M-T,TAVARES,PARAÍBA,Brasil,POINT (-7.61 -37.867)
focos_ams_hoje_ref.d1b01de9-c575-3cb0-9e76-e67a7831718d,-41.247,-15.16,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.16 -41.247)
focos_ams_hoje_ref.d1d87aaf-04be-3a98-9b54-e56ca0b3fef1,-41.247,-18.541,2019-10-19T16:10:00,AQUA_M-T,ITABIRINHA,MINAS GERAIS,Brasil,POINT (-18.541 -41.247)
focos_ams_hoje_ref.d2122878-c7af-312d-b96b-dbb5fc90c119,-63.834,-13.411,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.411 -63.834)
focos_ams_hoje_ref.d232d1df-5f8c-3e50-8653-b219e7b24a8a,-45.499,-4.582,2019-10-19T16:15:00,AQUA_M-T,PAULO RAMOS,MARANHÃO,Brasil,POINT (-4.582 -45.499)
focos_ams_hoje_ref.d2ae0ca8-e965-3b1f-997a-a10c1dd55b74,-57.191,-19.169,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.169 -57.191)
focos_ams_hoje_ref.d2b18ead-269f-3409-8602-130de930469e,-42.288,-17.845,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-17.845 -42.288)
focos_ams_hoje_ref.d2c90aba-20c6-37e0-8ba3-9b346d05fb78,-57.188,-19.141,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.141 -57.188)
focos_ams_hoje_ref.d2caa59d-b391-373f-88c0-3dc18b617217,-43.178,-18.31,2019-10-19T16:10:00,AQUA_M-T,RIO VERMELHO,MINAS GERAIS,Brasil,POINT (-18.31 -43.178)
focos_ams_hoje_ref.d306b48e-0e90-3134-a355-09ddbbebf513,-65.35,-14.699,2019-10-19T17:50:00,AQUA_M-T,Moxos,El Beni,Bolivia,POINT (-14.699 -65.35)
focos_ams_hoje_ref.d33cfe2e-4cab-3366-8f9e-51036f807bfc,-41.626,-6.977,2019-10-19T16:15:00,AQUA_M-T,PICOS,PIAUÍ,Brasil,POINT (-6.977 -41.626)
focos_ams_hoje_ref.d34f49b6-4f04-35ed-ac65-74d8205e3777,-42.565,-18.278,2019-10-19T16:10:00,AQUA_M-T,SÃO JOSÉ DO JACURI,MINAS GERAIS,Brasil,POINT (-18.278 -42.565)
focos_ams_hoje_ref.d352ed24-76c9-3d10-8ee2-f7c69ebfb7b1,-39.395,-7.269,2019-10-19T16:15:00,AQUA_M-T,CRATO,CEARÁ,Brasil,POINT (-7.269 -39.395)
focos_ams_hoje_ref.d3894cd5-e6b5-3845-b8ec-b61132daf8d5,-45.416,-13.798,2019-10-19T16:10:00,AQUA_M-T,JABORANDI,BAHIA,Brasil,POINT (-13.798 -45.416)
focos_ams_hoje_ref.d38adefa-d3e4-382f-a58b-91ede0210c47,-72.062,-43.119,2019-10-19T19:20:00,AQUA_M-T,Palena,Los Lagos,Chile,POINT (-43.119 -72.062)
focos_ams_hoje_ref.d38cb3f6-d99f-3d20-a6db-738b70a92ab7,-41.241,-15.008,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.008 -41.241)
focos_ams_hoje_ref.d3b5c232-47f9-362b-99b0-6a12604db368,-45.516,-4.596,2019-10-19T16:15:00,AQUA_M-T,PAULO RAMOS,MARANHÃO,Brasil,POINT (-4.596 -45.516)
focos_ams_hoje_ref.d3b6c6f6-a953-32c8-80c9-cebc7ff7da05,-45.572,-10.175,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,POINT (-10.175 -45.572)
focos_ams_hoje_ref.d3b80f91-6125-3628-aa86-e8ac7eace996,-46.673,-6.106,2019-10-19T16:15:00,AQUA_M-T,SÍTIO NOVO,MARANHÃO,Brasil,POINT (-6.106 -46.673)
focos_ams_hoje_ref.d3c69038-dab2-3b94-b50e-9ec7c4bb4a51,-46.43,-6.523,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,POINT (-6.523 -46.43)
focos_ams_hoje_ref.d401a66f-e749-380e-aa2e-3ab37cd7eb17,-42.385,-7.45,2019-10-19T16:15:00,AQUA_M-T,SÃO JOSÉ DO PEIXE,PIAUÍ,Brasil,POINT (-7.45 -42.385)
focos_ams_hoje_ref.d40dddbb-a9be-38cc-b9fe-d93d0ec62979,-43.281,-14.073,2019-10-19T16:10:00,AQUA_M-T,PALMAS DE MONTE ALTO,BAHIA,Brasil,POINT (-14.073 -43.281)
focos_ams_hoje_ref.d424965e-77d0-3d61-9280-f97e4ab67d8b,-46.005,-13.243,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.243 -46.005)
focos_ams_hoje_ref.d4473f1a-7d79-3634-a260-7a29bfdcefab,-38.241,-7.848,2019-10-19T16:15:00,AQUA_M-T,SERRA TALHADA,PERNAMBUCO,Brasil,POINT (-7.848 -38.241)
focos_ams_hoje_ref.d49aa01f-6e86-3183-8653-17b89f457912,-42.072,-19.137,2019-10-19T16:10:00,AQUA_M-T,FERNANDES TOURINHO,MINAS GERAIS,Brasil,POINT (-19.137 -42.072)
focos_ams_hoje_ref.d5356b65-c507-3cf5-a9c9-e0f361f3a8a1,-46.36,-6.408,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,POINT (-6.408 -46.36)
focos_ams_hoje_ref.d5520c75-4d92-37ea-b4ae-2f85cd19fe79,-57.17,-19.133,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.133 -57.17)
focos_ams_hoje_ref.d5ab9ad5-5d68-3765-bca4-75e4940a854c,-46.698,-15.742,2019-10-19T16:10:00,AQUA_M-T,BURITIS,MINAS GERAIS,Brasil,POINT (-15.742 -46.698)
focos_ams_hoje_ref.d5f2ad5a-f9c7-394a-b7c6-18234d2f9f6e,-43.698,-12.677,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.677 -43.698)
focos_ams_hoje_ref.d60e08dd-7c38-3721-9896-83a7c6a4980d,-41.045,-15.764,2019-10-19T16:10:00,AQUA_M-T,DIVISÓPOLIS,MINAS GERAIS,Brasil,POINT (-15.764 -41.045)
focos_ams_hoje_ref.d6317fc5-9ad8-3365-8670-48b17cb26987,-49.26,-7.039,2019-10-19T16:15:00,AQUA_M-T,XINGUARA,PARÁ,Brasil,POINT (-7.039 -49.26)
focos_ams_hoje_ref.d665b9bf-a752-3e33-b643-726250ef6b1e,-46.415,-3.519,2019-10-19T16:15:00,AQUA_M-T,SÃO JOÃO DO CARÚ,MARANHÃO,Brasil,POINT (-3.519 -46.415)
focos_ams_hoje_ref.d6c59273-9728-3f11-9387-c09a67f3f0b4,-44.487,-8.157,2019-10-19T16:15:00,AQUA_M-T,URUÇUÍ,PIAUÍ,Brasil,POINT (-8.157 -44.487)
focos_ams_hoje_ref.d6e8d8ce-e7e4-3e84-bb8c-0e8c7d0f8e28,-50.993,2.496,2019-10-19T16:15:00,AQUA_M-T,CALÇOENE,AMAPÁ,Brasil,POINT (2.496 -50.993)
focos_ams_hoje_ref.d72ebd07-5304-3754-a1ae-7a162b7e1211,-48.075,-10.443,2019-10-19T16:15:00,AQUA_M-T,PALMAS,TOCANTINS,Brasil,POINT (-10.443 -48.075)
focos_ams_hoje_ref.d74190e5-9a5a-392f-ba3b-b173a877d590,-42.173,-19.264,2019-10-19T16:10:00,AQUA_M-T,SOBRÁLIA,MINAS GERAIS,Brasil,POINT (-19.264 -42.173)
focos_ams_hoje_ref.d75f876e-a167-36a1-8fc3-bd1e573f9d26,-40.88,-19.331,2019-10-19T16:10:00,AQUA_M-T,PANCAS,ESPÍRITO SANTO,Brasil,POINT (-19.331 -40.88)
focos_ams_hoje_ref.d7c168cd-f15d-3f32-92c8-66d91246a728,-42.363,-3.804,2019-10-19T16:15:00,AQUA_M-T,MORRO DO CHAPÉU DO PIAUÍ,PIAUÍ,Brasil,POINT (-3.804 -42.363)
focos_ams_hoje_ref.d7c8ec2e-4920-33e7-98e5-24d7ae237d2d,-63.75,-14.059,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.059 -63.75)
focos_ams_hoje_ref.d7f0a4c3-0e75-33a0-a48c-022aaa6ee8f9,-45.566,-10.169,2019-10-19T16:15:00,AQUA_M-T,BARREIRAS DO PIAUÍ,PIAUÍ,Brasil,POINT (-10.169 -45.566)
focos_ams_hoje_ref.d8451d7c-4978-3df4-8a10-648dd027f03c,-57.245,-15.638,2019-10-19T17:50:00,AQUA_M-T,PORTO ESTRELA,MATO GROSSO,Brasil,POINT (-15.638 -57.245)
focos_ams_hoje_ref.d8eeefb5-de9b-3b45-b8ca-7d3667c42752,-44.258,-11.557,2019-10-19T16:10:00,AQUA_M-T,COTEGIPE,BAHIA,Brasil,POINT (-11.557 -44.258)
focos_ams_hoje_ref.d9498b23-258c-3347-98c3-28f13bf0464b,-46.402,-3.518,2019-10-19T16:15:00,AQUA_M-T,SÃO JOÃO DO CARÚ,MARANHÃO,Brasil,POINT (-3.518 -46.402)
focos_ams_hoje_ref.d960b25d-778e-3ffe-a3c6-7ba7a53f2200,-39.743,-7.953,2019-10-19T16:15:00,AQUA_M-T,PARNAMIRIM,PERNAMBUCO,Brasil,POINT (-7.953 -39.743)
focos_ams_hoje_ref.d9fe8038-d281-3a39-8a1a-c35e59f288a9,-56.924,-17.579,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.579 -56.924)
focos_ams_hoje_ref.da2fc90e-1ad1-33be-b128-033c384680db,-48.634,-4.373,2019-10-19T16:15:00,AQUA_M-T,RONDON DO PARÁ,PARÁ,Brasil,POINT (-4.373 -48.634)
focos_ams_hoje_ref.da452252-4e76-3f8c-8270-ebc1ff3073bd,-45.483,-16.415,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.415 -45.483)
focos_ams_hoje_ref.da53f8d1-5cef-396e-892a-62ec10d7906b,-67.648,-10.605,2019-10-19T17:50:00,AQUA_M-T,Federico Román,Pando,Bolivia,POINT (-10.605 -67.648)
focos_ams_hoje_ref.dab43430-7441-37a2-be5b-4952c10bc238,-46.007,-13.229,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.229 -46.007)
focos_ams_hoje_ref.dab9c07d-8252-3951-ac93-9cbf017e3b74,-44.64,-13.269,2019-10-19T16:10:00,AQUA_M-T,CORRENTINA,BAHIA,Brasil,POINT (-13.269 -44.64)
focos_ams_hoje_ref.daf8c506-dac2-3166-9b84-8f76da867bee,-42.909,-12.81,2019-10-19T16:10:00,AQUA_M-T,PARATINGA,BAHIA,Brasil,POINT (-12.81 -42.909)
focos_ams_hoje_ref.db2cf7d5-7c6e-35e7-9f37-ff0d0342af8c,-41.271,-15.174,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.174 -41.271)
focos_ams_hoje_ref.db6281bc-8a27-317d-aa3f-0956e4abbc83,-64.846,-9.79,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.79 -64.846)
focos_ams_hoje_ref.db90fb9a-1925-3914-baf3-eb1d9a477490,-56.936,-17.592,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.592 -56.936)
focos_ams_hoje_ref.dbf9dd95-bf62-3c2f-b252-46ae019012f4,-44.097,-7.419,2019-10-19T16:15:00,AQUA_M-T,LANDRI SALES,PIAUÍ,Brasil,POINT (-7.419 -44.097)
focos_ams_hoje_ref.dc879600-b7d7-31ce-ab8a-bbbd6df933f0,-43.68,-12.675,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.675 -43.68)
focos_ams_hoje_ref.dc936478-e059-3a4a-a9ef-00b1e8742272,-63.755,-14.658,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-14.658 -63.755)
focos_ams_hoje_ref.dc97d6c7-0cbc-3458-9483-b92d81ed3138,-42.964,-14.551,2019-10-19T16:10:00,AQUA_M-T,SEBASTIÃO LARANJEIRAS,BAHIA,Brasil,POINT (-14.551 -42.964)
focos_ams_hoje_ref.dcb9de87-0ed6-339d-9f14-c7ddfe251be9,-42.581,-19.385,2019-10-19T16:10:00,AQUA_M-T,SANTANA DO PARAÍSO,MINAS GERAIS,Brasil,POINT (-19.385 -42.581)
focos_ams_hoje_ref.ddd0ff6b-09bd-319e-97cf-a3fe17d233ab,-44.38,-3.806,2019-10-19T16:15:00,AQUA_M-T,MATÕES DO NORTE,MARANHÃO,Brasil,POINT (-3.806 -44.38)
focos_ams_hoje_ref.ded41e7e-3aae-3802-a871-55b4a36576c8,-41.23,-15.561,2019-10-19T16:10:00,AQUA_M-T,ENCRUZILHADA,BAHIA,Brasil,POINT (-15.561 -41.23)
focos_ams_hoje_ref.ded66fac-74db-32b6-a8a5-2a200449d415,-45.659,-4.446,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.446 -45.659)
focos_ams_hoje_ref.dedd8264-a89b-3046-9c1f-a13980a46331,-45.731,-4.432,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.432 -45.731)
focos_ams_hoje_ref.def77ee8-6787-3b5f-af87-3f1b808e0c79,-42.655,-18.863,2019-10-19T16:10:00,AQUA_M-T,VIRGINÓPOLIS,MINAS GERAIS,Brasil,POINT (-18.863 -42.655)
focos_ams_hoje_ref.df4e1880-f062-3afb-a4b7-402186c13456,-42.75,-15.371,2019-10-19T16:10:00,AQUA_M-T,SANTO ANTÔNIO DO RETIRO,MINAS GERAIS,Brasil,POINT (-15.371 -42.75)
focos_ams_hoje_ref.df985e20-a993-3b18-936c-626b708df6c2,-43.179,-18.298,2019-10-19T16:10:00,AQUA_M-T,RIO VERMELHO,MINAS GERAIS,Brasil,POINT (-18.298 -43.179)
focos_ams_hoje_ref.dff04514-5981-3307-a01a-b21753a1848c,-45.366,-3.652,2019-10-19T16:15:00,AQUA_M-T,SANTA INÊS,MARANHÃO,Brasil,POINT (-3.652 -45.366)
focos_ams_hoje_ref.e04795d0-e30c-3010-b786-5db282e9a77b,-44.171,-8.183,2019-10-19T16:15:00,AQUA_M-T,SEBASTIÃO LEAL,PIAUÍ,Brasil,POINT (-8.183 -44.171)
focos_ams_hoje_ref.e05d5fe1-4fd1-3d2c-81a1-b45b542e4ea6,-41.804,-18.278,2019-10-19T16:10:00,AQUA_M-T,CAMPANÁRIO,MINAS GERAIS,Brasil,POINT (-18.278 -41.804)
focos_ams_hoje_ref.e07f5db7-8285-3b2f-a4dd-4c15ce63a6c3,-45.421,-13.808,2019-10-19T16:10:00,AQUA_M-T,JABORANDI,BAHIA,Brasil,POINT (-13.808 -45.421)
focos_ams_hoje_ref.e099aec5-8fb0-3516-8635-f29a9f0158b4,-64.901,-9.826,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.826 -64.901)
focos_ams_hoje_ref.e09e677d-489f-3110-a084-a43ad9445bd8,-42.241,-4.049,2019-10-19T16:15:00,AQUA_M-T,BATALHA,PIAUÍ,Brasil,POINT (-4.049 -42.241)
focos_ams_hoje_ref.e0a64250-cdf1-399f-a8a2-d9909d0c7b00,-44.062,-8.742,2019-10-19T16:15:00,AQUA_M-T,CRISTINO CASTRO,PIAUÍ,Brasil,POINT (-8.742 -44.062)
focos_ams_hoje_ref.e0da4b4e-183f-3aec-b57a-e6861d8126c9,-43.675,-13.283,2019-10-19T16:10:00,AQUA_M-T,SERRA DO RAMALHO,BAHIA,Brasil,POINT (-13.283 -43.675)
focos_ams_hoje_ref.e0e75174-29a9-3b5b-ba9a-61a36d6cc800,-63.559,-9.004,2019-10-19T17:50:00,AQUA_M-T,CANDEIAS DO JAMARI,RONDÔNIA,Brasil,POINT (-9.004 -63.559)
focos_ams_hoje_ref.e1b81b9e-3f99-35fd-9ba4-16e5411bb83a,-39.789,-15.887,2019-10-19T16:10:00,AQUA_M-T,ITAPEBI,BAHIA,Brasil,POINT (-15.887 -39.789)
focos_ams_hoje_ref.e1c0eb27-2281-36b9-b68d-575372558014,-44.725,-8.799,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.799 -44.725)
focos_ams_hoje_ref.e20e49b9-f148-3e83-b15a-a18e4086d8e6,-63.212,9.103,2019-10-19T17:55:00,AQUA_M-T,Maturín,Monagas,Venezuela,POINT (9.103 -63.212)
focos_ams_hoje_ref.e2663318-3a4d-37a6-a7b6-667f3822f857,-44.679,-8.809,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.809 -44.679)
focos_ams_hoje_ref.e2bff48e-d52a-384f-aa78-bb64e5e5b546,-42.682,-19.449,2019-10-19T16:10:00,AQUA_M-T,CORONEL FABRICIANO,MINAS GERAIS,Brasil,POINT (-19.449 -42.682)
focos_ams_hoje_ref.e2c43e8c-36d6-33eb-86f2-f0adc4c93dfb,-40.614,-15.688,2019-10-19T16:10:00,AQUA_M-T,ENCRUZILHADA,BAHIA,Brasil,POINT (-15.688 -40.614)
focos_ams_hoje_ref.e318344e-41e7-3660-a634-10d3859ad8b8,-44.253,-11.558,2019-10-19T16:10:00,AQUA_M-T,COTEGIPE,BAHIA,Brasil,POINT (-11.558 -44.253)
focos_ams_hoje_ref.e31dea61-5f85-3c8d-adc6-61384de5048c,-38.621,-7.259,2019-10-19T16:15:00,AQUA_M-T,MAURITI,CEARÁ,Brasil,POINT (-7.259 -38.621)
focos_ams_hoje_ref.e3848874-d31a-3ed8-ac0b-cb1cdfd3ee2e,-45.933,-5.112,2019-10-19T16:15:00,AQUA_M-T,ARAME,MARANHÃO,Brasil,POINT (-5.112 -45.933)
focos_ams_hoje_ref.e3fff823-ee00-32bc-973b-747bb5728725,-42.512,-18.545,2019-10-19T16:10:00,AQUA_M-T,PEÇANHA,MINAS GERAIS,Brasil,POINT (-18.545 -42.512)
focos_ams_hoje_ref.e41a0e91-d067-3997-83fc-61b27398e53f,-41.62,-14.944,2019-10-19T16:10:00,AQUA_M-T,TREMEDAL,BAHIA,Brasil,POINT (-14.944 -41.62)
focos_ams_hoje_ref.e4bfbe3a-00d6-3610-8805-a2079ddf501b,-42.424,-13.617,2019-10-19T16:10:00,AQUA_M-T,TANQUE NOVO,BAHIA,Brasil,POINT (-13.617 -42.424)
focos_ams_hoje_ref.e4d2d08e-3b50-3cdb-abf4-420a829d6e23,-45.494,-4.584,2019-10-19T16:15:00,AQUA_M-T,PAULO RAMOS,MARANHÃO,Brasil,POINT (-4.584 -45.494)
focos_ams_hoje_ref.e526e674-5c16-348b-91b2-df0f63f0708d,-41.671,-3.324,2019-10-19T16:15:00,AQUA_M-T,COCAL,PIAUÍ,Brasil,POINT (-3.324 -41.671)
focos_ams_hoje_ref.e548f761-72d8-3192-a1cc-4aaf31eaeaad,-42.234,-17.862,2019-10-19T16:10:00,AQUA_M-T,MALACACHETA,MINAS GERAIS,Brasil,POINT (-17.862 -42.234)
focos_ams_hoje_ref.e54f0d9d-93d2-39a0-9754-b2b0ec4b9160,-43.707,-12.74,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.74 -43.707)
focos_ams_hoje_ref.e59609f1-82e1-3b49-9522-d38ecfae29e6,-42.684,-19.437,2019-10-19T16:10:00,AQUA_M-T,CORONEL FABRICIANO,MINAS GERAIS,Brasil,POINT (-19.437 -42.684)
focos_ams_hoje_ref.e5cf8081-988d-3b0d-a027-0364f50945a9,-45.112,-13.052,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.052 -45.112)
focos_ams_hoje_ref.e5fbed3b-eb6c-399e-a1d7-03ba511f2684,-45.068,-16.583,2019-10-19T16:10:00,AQUA_M-T,PONTO CHIQUE,MINAS GERAIS,Brasil,POINT (-16.583 -45.068)
focos_ams_hoje_ref.e5fd19eb-82a5-3545-b881-2cc2013ac823,-41.394,-19.939,2019-10-19T16:10:00,AQUA_M-T,MUTUM,MINAS GERAIS,Brasil,POINT (-19.939 -41.394)
focos_ams_hoje_ref.e612da45-0aa5-31bd-893b-99d54fc47ae6,-41.454,-14.487,2019-10-19T16:10:00,AQUA_M-T,ARACATU,BAHIA,Brasil,POINT (-14.487 -41.454)
focos_ams_hoje_ref.e62fffba-348e-3e46-9193-af42dfb34d59,-44.706,-8.797,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.797 -44.706)
focos_ams_hoje_ref.e668fb35-5503-3576-aeed-bd4e363a7936,-42.434,-18.954,2019-10-19T16:10:00,AQUA_M-T,AÇUCENA,MINAS GERAIS,Brasil,POINT (-18.954 -42.434)
focos_ams_hoje_ref.e6d1d80d-04c8-3398-8a15-3acbc04429f7,-41.209,-15.564,2019-10-19T16:10:00,AQUA_M-T,ENCRUZILHADA,BAHIA,Brasil,POINT (-15.564 -41.209)
focos_ams_hoje_ref.e6f7b8e5-aee5-3964-918d-26f1c7580ded,-41.579,-14.195,2019-10-19T16:10:00,AQUA_M-T,BRUMADO,BAHIA,Brasil,POINT (-14.195 -41.579)
focos_ams_hoje_ref.e74095c4-809a-3acc-821c-dbeca34770e4,-44.01,-3.685,2019-10-19T16:15:00,AQUA_M-T,VARGEM GRANDE,MARANHÃO,Brasil,POINT (-3.685 -44.01)
focos_ams_hoje_ref.e793bbcc-46c8-30ce-8728-5f6c98f100fd,-64.781,-9.553,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.553 -64.781)
focos_ams_hoje_ref.e7d1db3f-ae8c-37ae-80dd-99761cd9a56c,-63.74,-7.483,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.483 -63.74)
